100G,1,Bitrate,8607630157.743366,8808671616.026882,7312570657.224379,7176505227.062291,8462732954.711369,8469826516.519526,8448542329.097856,8529883621.859506,8531379722.554333,8522675178.03316,
100G,2,Cycles,188292071019,171346937550,189832344966,185698582542,185829143993,177883404192,186936205895,189998173413,205358727983,177103615885,
100G,2,Bitrate,9317187173.151728,9277202969.979269,9379595921.212515,9374606805.69272,9368940025.23701,9373017903.492235,9344209960.677372,9328389004.439135,9397559130.341438,9245974393.771084,
100G,3,Cycles,270406625936,289092206748,280140795768,283802003121,281970358374,278506103252,278910501906,204188135732,279755072825,286154528943,
100G,3,Bitrate,9387844378.686625,9336085361.567944,9391011050.240711,9381239108.28956,9402371822.124205,9394599320.82314,9366206439.284609,9392744800.364443,9345471055.80989,9378700166.257645,
100G,4,Cycles,255114464253,273563329685,281462480039,271305605945,285363555477,275963288778,289820421358,280983093331,245128377152,243522239052,
100G,4,Bitrate,9379690885.614313,9404864113.008436,9393163644.402205,9365827051.539633,9360154268.537172,9390838018.840883,9402722251.001154,9394559024.000643,9341520648.559738,9402504570.27451,
100G,5,Cycles,300261891574,287005790615,294285395941,286750458183,278096214344,278774766477,271837409969,261180583042,278755652872,282115118617,
100G,5,Bitrate,9403157569.069548,9394949366.55026,9372006505.811003,9392623909.684137,9383561398.85344,9410120819.946787,9405282369.06021,9369240357.83558,9400386249.267433,9377591300.104273,
100G,6,Cycles,312036842504,265981592858,280513926393,297576433084,295951478766,294651609743,295983787774,323285607507,287329209246,283661509124,
100G,6,Bitrate,9399751365.787073,9372460634.939924,9399931371.938807,9383118582.820614,9389202160.440243,9402361320.212427,9408739659.55666,9407870363.585117,9378879562.357435,9359136065.94716,
100G,7,Cycles,312059174736,304243383224,314735557991,315783483026,294880956708,301119837087,332435907698,306249320347,317145635429,313619997661,
100G,7,Bitrate,9370823299.87282,9408611059.569796,9409765194.560421,9405197418.530375,9394579895.016918,9409605012.168509,9398983694.880753,9406861549.777374,9356467192.841251,9391936260.809929,
100G,8,Cycles,325798236958,339128097917,316759236046,329193685167,327152648416,316806809821,333588123232,333070729809,321187914175,329649852617,
100G,8,Bitrate,9384236236.040579,9401035740.391514,9396840515.280571,9365259609.898977,9402205511.894157,9396046708.09608,9380736817.758898,9395231769.008991,9387735820.07567,9405459493.39511,
